,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,airline,text
857,570050268588597248,negative,0.6847,Lost Luggage,United,@united can you tell me how to file a claim for clothing that had to be purchased?
858,570049923858567168,negative,0.6776,Can't Tell,United,@united comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board
859,570049743549833216,negative,0.6354,Lost Luggage,United,@united GRK13575M is the file reference
860,570049697924009984,negative,1.0,Customer Service Issue,United,@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!
861,570049295040307200,negative,1.0,Bad Flight,United,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably."
862,570048844702076930,negative,1.0,Can't Tell,United,@united Been trying since 1230 to file a report.
863,570048726380765184,negative,1.0,Customer Service Issue,United,@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.
864,570048528602374144,neutral,1.0,0,United,@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?
865,570045712211288064,negative,0.6644,Flight Booking Problems,United,@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee
866,570045020402626561,negative,1.0,Bad Flight,United,"@united is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat"
867,570044681670696960,positive,1.0,0,United,@united thank you.
868,570044554130423808,neutral,0.6641,0,United,Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”
869,570044428678778880,neutral,1.0,0,United,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”
870,570044286991015936,negative,1.0,Flight Booking Problems,United,"@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness."
871,570043937244622849,neutral,1.0,0,United,@united Do you have any flights with lie flat seating from STL to PDX around the date of March 5?
872,570043820278050817,negative,0.3482,Cancelled Flight,United,"@united He needs to get to home the 24th, they're telling him it'll be the 25th @ night. Is there compensation or anything that can be done?"
873,570043574097555456,negative,1.0,Can't Tell,United,“@united: @mllovelace The baggage fee is waived for Premier members. Please see http://t.co/u6Duw27mDE. ^JP” what's the point of membership?
874,570042013908914176,negative,1.0,Lost Luggage,United,@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime
875,570041988986347521,negative,0.3721,Can't Tell,United,@united Dmed you. Thank you
876,570041112624295936,positive,1.0,0,United,@united thanks we'll be in touch!
877,570040644451708930,positive,1.0,0,United,@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!
878,570040251764183040,negative,1.0,Lost Luggage,United,"@united 3 days Late Flightr and my bag has not left IAD, United is not helping at all. Everyone tells me a different story"
879,570039756731494400,neutral,1.0,0,United,"@united @RenoAirport hi, when do direct flights from Houston to Reno begin?  Don't see any days in March?"
880,570039279050579968,neutral,0.67,0,United,@united like continental's chicken feat fairs
881,570039094257938432,neutral,1.0,0,United,@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?
882,570038991527002112,positive,0.3427,0,United,@united I left my comment with customer care. Thanks for contacting me.
883,570038694817767425,negative,1.0,Lost Luggage,United,@United how do you lose a gate checked bag DEN to ORD? Direct flight. Ugh.
884,570037961020080129,negative,1.0,Lost Luggage,United,"@united caught earlier flight to ORD. Gate checked bag, and you've lost it at O'Hare. original flight lands in 20minutes. #frustrating!"
885,570037336886546432,positive,1.0,0,United,Yes!! Thanks so much!!! 💜“@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”
886,570036932270358528,positive,1.0,0,United,"@united captain ""on behalf of the front office, welcome on board."".... Never heard that before. I laughed...hard.  #funnycaptain"
887,570035728832446465,negative,1.0,Lost Luggage,United,@united Can you please follow for a Dm on a missing bag?
888,570033778300620801,neutral,0.6659999999999999,0,United,"@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG"
889,570033627939131392,positive,1.0,0,United,@united These are great fares!!!!!
890,570033341250056193,negative,1.0,Customer Service Issue,United,@united i left an item on the plane and have been calling non stop and no one has been answering can you please help
891,570033309113131008,positive,0.6699,0,United,@united awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.
892,570033062202863616,negative,1.0,Lost Luggage,United,@united what's a good number to call to speak with someone about how you can fix what you did to 50 people and their luggage on Saturday?
893,570031379456643072,positive,1.0,0,United,@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother
894,570031098513592320,negative,1.0,Lost Luggage,United,@united where's my damn bag??
895,570031016800161792,negative,1.0,Lost Luggage,United,@united well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!
896,570030715900792832,neutral,1.0,0,United,@united Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.
897,570027321178099712,neutral,0.6479,0,United,@united how is Mexico not international from the us?
898,570026514923675648,negative,1.0,Customer Service Issue,United,@united diverted and missed our connecting flight. Was just told that my bag is on it's way to MSY. If you only had people that cared
899,570024703256956929,negative,1.0,Flight Attendant Complaints,United,@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?
900,570023321904943105,negative,1.0,Cancelled Flight,United,@united @Apollochplayers we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PH6RPS
901,570023232851419136,negative,1.0,Customer Service Issue,United,@united  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is #friendlyskies??
902,570023071698055168,negative,0.6774,Bad Flight,United,@united landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.
903,570022715072983041,negative,1.0,Cancelled Flight,United,@united FAIL You Cancelled Flightled our flight frm GJT and then used our reserv home to IAH (from SEA) for reFlight Booking Problems w/out OUR PERMISSION!! #PH6RPS
904,570022372901847042,neutral,0.3435,0,United,Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY
905,570022345424834560,negative,1.0,Late Flight,United,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.
906,570021376024813568,neutral,0.6788,0,United,@United so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere
907,570021075355963392,negative,0.6803,Customer Service Issue,United,"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example."
908,570020852210774016,positive,1.0,0,United,@united thank you. I flew into Newark from Vail/Eagle.
909,570020275150049281,negative,0.6914,Customer Service Issue,United,@united  i have a weekend of dealing with your company that would say otherwise.
910,570019785788022785,negative,1.0,Bad Flight,United,@United now what?!? http://t.co/5hpSqVRjK8 flight was gone when I got off plane! #BusinessTravel #goodenoughmother
